1	1.7157804690456735
2	1.1621659589221194
3	0.9477341909452692
4	0.8425964894343262
5	0.7716632108928395
6	0.7185804028918766
7	0.6868568385785646
8	0.6385390059540859
9	0.6114041354040927
10	0.5865610437101382
11	0.5437147134465917
12	0.5333339060106043
13	0.5386690880568747
14	0.5285553375571936
15	0.4996565335010191
16	0.4855981989718434
17	0.4711440018959044
18	0.436099037995334
19	0.4308274363577309
20	0.4501886930931891
21	0.435278876599971
22	0.4190475990837542
23	0.4168716237385384
24	0.40866628677516237
25	0.4157436743465093
26	0.3976296280391396
27	0.3569340205845641
28	0.3524930586736323
29	0.3587253580506231
30	0.3707312802035109
31	0.33966488871606465
32	0.33470692297257754
33	0.3297906190296968
34	0.32200239709877065
35	0.34802596563376575
36	0.3414289925423742
37	0.35996766772866734
38	0.3771348732906667
39	0.3763730512123727
40	0.3430813194282644
41	0.32819199924715003
42	0.3276172131991284
43	0.32499254460947713
44	0.3171595132477992
45	0.32213595812956763
46	0.3198067161545372
47	0.3042318092371787
48	0.310420834669591
49	0.31469205134915196
50	0.32828307238625587
51	0.31509093694993134
52	0.3386356382983932
53	0.37105763301011524
54	0.34826146570788524
55	0.32446846727813133
56	0.3438989962824119
57	0.34265600768752175
58	0.3599295257461627
59	0.34111434730542106
60	0.3254860722038674
61	0.31457383401533695
62	0.30612724555469806
63	0.3030068658742162
64	0.2988076725120892
65	0.2948449650620353
66	0.29383988664153277
67	0.2883885227514024
68	0.2855976520615184
69	0.2820728794266411
70	0.27903623812149664
71	0.2780762726058996
72	0.276452850217355
73	0.27442168158785374
74	0.278732851458796
75	0.2788170412154828
76	0.2728202192528255
77	0.26434668974834347
78	0.2606174430688735
79	0.2585759663954574
80	0.25718992980297123
81	0.25504853604863326
82	0.25304710475906594
83	0.2520928410288604
84	0.25017668250239944
85	0.24894758752578536
86	0.24752507079909483
87	0.24655461687216568
88	0.24617979871460446
89	0.24425296587883777
90	0.24338335200705433
91	0.24179473584313696
92	0.2407079481415761
93	0.2400362353238519
94	0.23857215989270986
95	0.237712231299329
96	0.23662908472718758
97	0.2358393403364255
98	0.23491292132996058
99	0.23451449702807334
100	0.23325660800105136
101	0.23286357091252005
102	0.23167958837523356
103	0.23104423462947668
104	0.2305407671780525
105	0.22984156866470695
106	0.22870082201685685
107	0.22802310662592562
108	0.22759501184554876
109	0.22707577680431992
110	0.22667555466810207
111	0.22600342766552664
112	0.22562763873554648
113	0.2248794401819546
114	0.2242787255660186
115	0.22337460495035164
116	0.2228837836759331
117	0.22241062371364761
118	0.2219401661026045
119	0.22147529964614443
120	0.22090492282409613
121	0.21990569510941205
122	0.21933920644332722
123	0.2187007896610186
124	0.2183350706253802
125	0.2177064788019211
126	0.21721315833462124
127	0.21678932199447307
128	0.216370146477878
129	0.21587048570674602
130	0.21470527523763658
131	0.21426058712465662
132	0.21380572782901477
133	0.21331851559728598
134	0.21290649246384433
135	0.21248284806938064
136	0.2120936055509947
137	0.21164782028212512
138	0.2111908686279459
139	0.2107822911325346
140	0.21033430165891892
141	0.2100968463285469
142	0.20861485672634855
143	0.2077740742845349
144	0.2072323829336797
145	0.20651525634309714
146	0.20610935133572886
147	0.2056824977274555
148	0.20542632328672164
149	0.20483129179741558
150	0.20447721516486708
151	0.2038747997297214
152	0.20351670289782176
153	0.20307953995849057
154	0.2026713373831618
155	0.202289519690735
156	0.201955823813823
157	0.20128101923643976
158	0.201027506913924
159	0.20059558957176296
160	0.20012240925184624
161	0.19975589941342514
162	0.19942132119867806
163	0.19908485188650482
164	0.19876596235409913
165	0.19843330553581565
166	0.198116556006329
167	0.19777550445678846
168	0.19743973972011442
